people-ID,livelong,livelat,wslong,wslat
10434, 114.1245297, 22.57408031, 113.8365614, 22.6489862
17515, 114.2988156, 22.77291042, 114.1222053, 22.69299894
4801, 113.9174436, 22.5158805, 113.9239807, 22.51041167
13858, 114.3350117, 22.70546672, 114.3352408, 22.70771435
11436, 114.104608, 22.57488543, 114.3243912, 22.73825933
3353, 114.1180708, 22.5549898, 114.083931, 22.57253073
4270, 113.979472, 22.5621445, 113.8102429, 22.73070417
1312, 114.2158332, 22.72542769, 114.2200876, 22.64790135
12158, 113.817215, 22.77157357, 113.8742261, 22.78479999
16279, 114.2424108, 22.59416598, 114.2203677, 22.55830628
721, 114.092182, 22.54833053, 114.07856, 22.54555986
1026, 114.0966175, 22.55546143, 114.07856, 22.54555986
16690, 114.2548124, 22.58942621, 114.2482186, 22.597762
14333, 113.8573938, 22.55802078, 113.8188409, 22.66555661
17199, 114.3298608, 22.67928296, 114.3657709, 22.69257462
15618, 114.3337922, 22.6956631, 114.3595821, 22.73056456
9537, 114.0252775, 22.6568041, 114.0294289, 22.66807137
2683, 113.9105372, 22.54143641, 113.9192366, 22.7682002
985, 113.931892, 22.51493316, 114.2939222, 22.66603796
16765, 114.1782169, 22.65210551, 114.3122933, 22.69246974
17347, 114.2988156, 22.77291042, 0, 0
1650, 113.9477565, 22.5528883, 113.9090228, 22.5155996
840, 113.9217899, 22.54817124, 113.907684, 22.55657403
15877, 114.1103352, 22.68648221, 114.1164567, 22.69397272
9547, 114.2088018, 22.72854125, 114.2240162, 22.70156244
15533, 114.1207023, 22.53944976, 114.2247268, 22.55089246
13093, 114.0211442, 22.65440316, 114.0285019, 22.63620018
25977, 114.0211442, 22.65440316, 0, 0
8393, 114.0729145, 22.65192979, 0, 0
3523, 114.0263723, 22.55599854, 114.0420236, 22.55062703
12395, 114.103947, 22.55162521, 114.1011595, 22.56392718
11787, 114.0825265, 22.54407702, 114.0786001, 22.54360796
12763, 114.126645, 22.5469398, 114.1144898, 22.54904063
3200, 113.8493022, 22.59437716, 113.8059591, 22.72585783
6903, 114.0345766, 22.5654001, 114.0430529, 22.56731939
8528, 113.8464461, 22.59849596, 0, 0
2288, 113.8826033, 22.55538645, 113.8073582, 22.73253642
7025, 114.0370273, 22.51970821, 114.3672503, 22.74564824
11413, 114.1335832, 22.62485819, 0, 0
701, 114.0163238, 22.53727597, 114.0395011, 22.60753726
16051, 114.2542881, 22.59192917, 114.2731798, 22.63296093
3233, 114.0544854, 22.5696858, 114.0498383, 22.56662785
3301, 113.912992, 22.5348174, 114.2781637, 22.66588492
2633, 114.0250383, 22.65376344, 114.02826, 22.65797554
16496, 114.1616938, 22.56889199, 114.1647452, 22.56602095
1340, 114.0225579, 22.60437566, 114.0398395, 22.60778346
4852, 114.1071909, 22.56922166, 113.8159333, 22.72504131
424, 113.9137794, 22.55581774, 113.9063054, 22.57585582
15520, 114.1389878, 22.60814403, 114.1323425, 22.59939517
10951, 114.116775, 22.57874888, 0, 0
3731, 114.0805462, 22.5528208, 114.0975068, 22.5648681
10127, 114.2183471, 22.68698225, 0, 0
10676, 114.060083, 22.54415109, 0, 0
9774, 114.0252775, 22.6568041, 114.3638261, 22.74511559
15033, 113.8936399, 22.76805679, 113.9097773, 22.76039511
15624, 114.2025724, 22.7228733, 0, 0
12569, 113.8289193, 22.71956443, 113.8392275, 22.70940501
14666, 114.2044037, 22.65303021, 114.1761475, 22.63624062
12436, 113.8467509, 22.76617068, 113.8517199, 22.76792493
15404, 114.3355732, 22.71003255, 114.3326858, 22.68881791
11199, 114.1230387, 22.58068133, 114.2109974, 22.71058323
15041, 114.3840416, 22.71104477, 113.8967735, 22.73733075
6721, 113.9750147, 22.53820363, 114.3004647, 22.59594151
10310, 114.1002178, 22.54785762, 0, 0
6672, 113.9258192, 22.51841222, 113.9139269, 22.71959341
17571, 114.1998898, 22.724382, 114.2109974, 22.71058323
17329, 114.1357206, 22.62069114, 114.1422694, 22.60791832
3840, 114.324009, 22.67940409, 114.3218376, 22.69937292
121, 113.9359371, 22.4935171, 113.9338704, 22.49890379
1523, 114.0455283, 22.54648056, 114.0404748, 22.55677095
4877, 113.8987779, 22.5518305, 0, 0
9390, 114.0545182, 22.63553639, 114.0563619, 22.64040793
11107, 113.8236042, 22.71840044, 0, 0
16755, 114.1298848, 22.68634625, 114.1306793, 22.70066274
3196, 114.1376962, 22.59014356, 114.125392, 22.59488349
6537, 114.1248603, 22.59405869, 113.8604257, 22.79841952
48, 113.8854816, 22.58430443, 113.9467017, 22.578627
13922, 114.1227558, 22.54464394, 114.3064406, 22.77130579
11335, 113.8998904, 22.580372, 0, 0
10240, 113.9164802, 22.51914492, 0, 0
13654, 114.2146226, 22.73517897, 114.2312904, 22.70918313
8095, 113.8846552, 22.58885046, 113.8980972, 22.55150493
1155, 113.9310952, 22.51119943, 113.8716275, 22.75540599
11972, 113.9192187, 22.51529625, 0, 0
9662, 114.0261157, 22.63404516, 114.0305019, 22.62003586
11275, 114.1002178, 22.54785762, 0, 0
14727, 113.8289193, 22.71956443, 113.8992632, 22.73667783
7372, 113.922905, 22.52892951, 114.1304523, 22.70820346
11067, 113.9243591, 22.73817724, 113.916807, 22.72566634
15142, 114.1017011, 22.63294473, 114.1068236, 22.62223429
13079, 114.0174534, 22.53769325, 113.8594129, 22.76057567
16378, 114.1017011, 22.63294473, 114.3477684, 22.70603955
2154, 114.0322396, 22.55069507, 113.8553703, 22.78458004
10449, 114.0870308, 22.53805308, 113.9495485, 22.54063909
3992, 113.9256338, 22.51572657, 113.928491, 22.52050551
3785, 114.0277042, 22.535769, 114.0649322, 22.55880282
8504, 113.8846552, 22.58885046, 0, 0
5916, 113.9072223, 22.54231109, 113.9233533, 22.58496019
13325, 113.808973, 22.73600021, 114.3243912, 22.73825933
4453, 114.0250383, 22.65376344, 114.0010561, 22.68255276
10092, 113.9299459, 22.74871131, 113.9495485, 22.54063909
792, 114.0147607, 22.54623141, 114.0923787, 22.56380177
15985, 113.8467509, 22.76617068, 113.823794, 22.74682377
2834, 114.0370696, 22.52502988, 114.0548333, 22.53589927
7119, 113.9072223, 22.54231109, 113.8282047, 22.73376795
11079, 113.9149808, 22.52972851, 113.8700743, 22.55588368
14069, 114.1119225, 22.54455996, 113.968556, 22.69827316
16096, 114.2421034, 22.72895213, 114.3039771, 22.72151924
12254, 113.9122957, 22.51269682, 114.1884566, 22.65104687
12681, 114.0166391, 22.71416863, 114.0304339, 22.71348567
7014, 113.979472, 22.5621445, 114.3672503, 22.74564824
11299, 114.2198708, 22.72619087, 0, 0
12734, 113.8593418, 22.62832393, 113.8575476, 22.66873178
9631, 114.0562809, 22.56726053, 113.9152116, 22.75330155
3551, 113.8464461, 22.59849596, 113.838392, 22.58838925
5113, 113.9075557, 22.52137828, 113.9224649, 22.52037317
8141, 113.8970428, 22.57715634, 0, 0
5276, 114.0301127, 22.52337261, 113.9142089, 22.7814563
13869, 114.1332911, 22.5477813, 0, 0
11969, 114.0634086, 22.53870217, 0, 0
9155, 114.0417775, 22.61856082, 0, 0
15852, 114.2316134, 22.71839642, 114.2312904, 22.70918313
15598, 114.131624, 22.61412138, 114.1422694, 22.60791832
14175, 113.8016913, 22.72411911, 113.8092739, 22.70581523
11894, 114.0661529, 22.61863264, 0, 0
17543, 114.1998898, 22.724382, 114.1265588, 22.69642133
3777, 113.8728022, 22.55872702, 113.932356, 22.56162924
3569, 114.0660873, 22.62543468, 114.1020648, 22.59017166
10244, 114.0390147, 22.52935351, 0, 0
9019, 114.0227262, 22.66113226, 114.022666, 22.71740404
15291, 114.0304731, 22.6598973, 114.0285019, 22.63620018
7507, 114.0665254, 22.54984625, 114.0503059, 22.5483735
4770, 113.9258192, 22.51841222, 113.9359379, 22.51888696
1639, 113.9359371, 22.4935171, 113.8059591, 22.72585783
15292, 114.0304731, 22.6598973, 114.0461529, 22.64977571
16803, 114.1521654, 22.62244737, 114.3477684, 22.70603955
4305, 114.0151204, 22.63547529, 114.0518838, 22.6424242
11286, 114.0661529, 22.61863264, 114.0795182, 22.63437414
16387, 113.843812, 22.78331101, 113.8851632, 22.72061152
430, 113.9261702, 22.51602169, 113.9160663, 22.50236195
14816, 113.8940988, 22.77962149, 113.8791114, 22.79099094
13164, 114.1145233, 22.54489976, 114.1151956, 22.53942689
8809, 114.1281226, 22.54491842, 114.2563818, 22.58771104
25823, 114.0617118, 22.54164569, 114.1216418, 22.68350161
13996, 114.0174534, 22.53769325, 0, 0
14889, 114.0224392, 22.63876677, 114.0083499, 22.63529777
4148, 113.9237689, 22.50413218, 113.8948506, 22.55553054
13798, 114.1757151, 22.6364007, 0, 0
263, 113.8957434, 22.53233885, 113.9139943, 22.5237691
12239, 114.2146226, 22.73517897, 114.3077843, 22.77649766
3995, 114.103918, 22.53741437, 113.8365614, 22.6489862
1398, 113.9064103, 22.53116699, 113.8978583, 22.79887797
7944, 114.1080421, 22.5538029, 114.2301425, 22.55957429
11655, 114.1149586, 22.53830507, 113.8875691, 22.76634594
5885, 113.9178804, 22.50930654, 113.9237549, 22.4936901
11523, 113.9104005, 22.56214157, 113.8425345, 22.73227453
7440, 113.8505256, 22.57003332, 113.8563925, 22.80289726
17358, 114.2421145, 22.73886973, 0, 0
5085, 114.0591583, 22.56203771, 114.0395011, 22.60753726
15507, 114.0143073, 22.64591725, 113.8286619, 22.71792127
4881, 113.9868777, 22.56314355, 113.9820502, 22.54016474
6781, 114.0591583, 22.56203771, 114.3072888, 22.67023618
5610, 113.8556547, 22.57802118, 113.8341494, 22.62683087
7135, 113.9075557, 22.52137828, 113.893394, 22.52991899
4779, 113.9140583, 22.49114579, 113.9171848, 22.491473
5450, 114.0408358, 22.55991118, 114.0919831, 22.56921226
5347, 114.0151204, 22.63547529, 113.9754926, 22.68904289
8183, 114.1281226, 22.54491842, 0, 0
11406, 113.8846552, 22.58885046, 114.2109974, 22.71058323
16664, 113.9109423, 22.55746874, 113.9017426, 22.56271954
16898, 114.2375805, 22.71960573, 114.1075515, 22.54658266
10047, 114.1186598, 22.53707709, 114.0827477, 22.55702068
7535, 114.0358617, 22.54489447, 114.2482186, 22.597762
16452, 114.3573882, 22.68876983, 114.3642285, 22.68779171
25556, 114.0844342, 22.54751853, 114.0024811, 22.53454229
13898, 114.1317115, 22.59419436, 114.1189957, 22.59474725
6276, 113.922349, 22.50495552, 113.9234122, 22.52390294
17360, 114.135555, 22.60315924, 114.1327977, 22.58236098
5984, 114.2226018, 22.72278625, 114.2246614, 22.68177281
150, 114.0966175, 22.55546143, 114.0957679, 22.56965336
8918, 114.0492158, 22.62659024, 0, 0
25788, 114.0090737, 22.63994719, 114.4875528, 22.53501616
16035, 114.1314078, 22.61571589, 114.1270284, 22.60982844
7380, 114.0182988, 22.63196421, 113.9962566, 22.67734254
5070, 113.8556547, 22.57802118, 113.8836088, 22.55392193
9692, 114.0787702, 22.53211585, 0, 0
17632, 114.2021686, 22.69935561, 114.2729687, 22.69881083
13735, 114.090952, 22.53891799, 114.1248793, 22.542384
13053, 114.0224392, 22.63876677, 0, 0
2096, 113.9281487, 22.51180739, 113.9450204, 22.79503735
13428, 113.808973, 22.73600021, 113.8018301, 22.71955736
4430, 113.8443979, 22.60607457, 113.8403815, 22.61457115
10133, 114.1673218, 22.56516296, 0, 0
13739, 114.103947, 22.55162521, 114.1200256, 22.56292986
2281, 114.0232271, 22.62488194, 114.5096038, 22.53158021
3153, 114.0169023, 22.63031988, 114.0527624, 22.63151064
25883, 114.0191951, 22.54249579, 0, 0
17579, 114.272928, 22.755462, 114.3109108, 22.66914078
1346, 114.0763185, 22.56025754, 0, 0
9890, 113.8746316, 22.55197004, 0, 0
9073, 113.8591147, 22.57989424, 113.8276875, 22.72981511
1582, 113.8865032, 22.57412312, 0, 0
7144, 113.874393, 22.59737933, 113.9063054, 22.57585582
3963, 113.9517906, 22.56079444, 113.9768116, 22.6245684
5926, 114.1332851, 22.58555106, 114.0718589, 22.62126535
16824, 114.2579837, 22.68510514, 114.3477684, 22.70603955
3980, 114.11885, 22.56581934, 114.1232007, 22.57802189
8714, 114.0434634, 22.54686617, 0, 0
14317, 114.0211442, 22.65440316, 114.022666, 22.71740404
2843, 113.9256338, 22.51572657, 113.918592, 22.51236448
3401, 113.9517906, 22.56079444, 114.2939222, 22.66603796
9124, 114.1230387, 22.58068133, 113.8380979, 22.76558553
2591, 113.9402698, 22.58446982, 113.9478989, 22.57658566
6334, 113.922354, 22.52687612, 113.9281358, 22.74747605
5517, 114.0813538, 22.53581846, 0, 0
1698, 114.0204046, 22.53807139, 114.0111018, 22.54849473
1117, 113.9311877, 22.50132536, 113.9224649, 22.52037317
7784, 113.8713719, 22.59216138, 0, 0
6224, 113.9970249, 22.59258247, 113.98464, 22.59929414
13117, 114.1351301, 22.58489774, 114.1256927, 22.59314609
305, 114.0941849, 22.56324387, 114.0983092, 22.53997019
9404, 114.2260265, 22.73332349, 0, 0
8661, 113.811802, 22.66183387, 0, 0
9230, 114.1563305, 22.5618983, 0, 0
8623, 113.8577667, 22.58392266, 0, 0
15711, 114.1314078, 22.61571589, 114.1264577, 22.60106998
4500, 113.8534184, 22.57260798, 113.8546887, 22.58178721
5628, 113.880545, 22.56089154, 114.0582017, 22.70814865
9269, 114.1673218, 22.56516296, 0, 0
11285, 114.0661529, 22.61863264, 0, 0
1308, 113.9310952, 22.51119943, 113.8830576, 22.78228449
15898, 114.3066555, 22.67607433, 113.9757367, 22.69308219
5583, 113.8485196, 22.57678478, 113.8371794, 22.62749629
825, 113.9477565, 22.5528883, 113.8916427, 22.76205659
9135, 114.0783056, 22.54244888, 114.0845334, 22.55449314
1826, 113.9270294, 22.4862799, 0, 0
1678, 114.0215488, 22.62928066, 114.3559461, 22.72906025
3473, 114.1218045, 22.57112173, 114.0818223, 22.57645726
7940, 113.9203572, 22.53052668, 0, 0
2638, 113.8827845, 22.49341304, 113.8801476, 22.49715906
321, 114.0521542, 22.71887003, 114.0404967, 22.72569036
3269, 114.1355471, 22.55109677, 114.1331767, 22.5485137
5870, 114.0478585, 22.52515452, 114.2387213, 22.56366033
14968, 114.1207023, 22.53944976, 114.1361528, 22.54496138
8840, 114.1183316, 22.56107544, 0, 0
5384, 113.9214811, 22.49313448, 113.9233533, 22.58496019
13480, 114.1185954, 22.59768455, 114.1283182, 22.59289349
16252, 114.2990902, 22.72391568, 114.3178712, 22.72020294
2205, 113.979472, 22.5621445, 113.884839, 22.81101354
1115, 113.9477232, 22.53044909, 113.9657104, 22.6806402
11015, 114.0417775, 22.61856082, 0, 0
1932, 114.0829143, 22.55096604, 113.9401341, 22.68797167
8693, 114.037073, 22.61509883, 0, 0
15087, 114.2507345, 22.72444121, 0, 0
11834, 113.8307127, 22.63797102, 0, 0
7466, 113.8764874, 22.56452482, 113.8915813, 22.56216544
4744, 114.1012191, 22.56509162, 114.1042953, 22.54730183
948, 113.8957434, 22.53233885, 113.9102712, 22.54288065
2796, 113.9131858, 22.54233207, 113.8380979, 22.76558553
10521, 113.883369, 22.59400215, 114.0827477, 22.55702068
8241, 114.1022167, 22.54203109, 114.0984549, 22.56231854
11647, 113.8886117, 22.77684509, 0, 0
14864, 114.2096575, 22.69814443, 114.2827341, 22.66886259
3629, 113.9073847, 22.53967906, 113.9853128, 22.56103544
1575, 113.9337469, 22.52261679, 114.055946, 22.67616114
16310, 114.1298848, 22.68634625, 114.1442778, 22.69470532
6756, 113.9348085, 22.54579039, 0, 0
1594, 113.9261702, 22.51602169, 113.9858977, 22.52447402
6730, 113.8624756, 22.5662248, 113.8497538, 22.57043472
16702, 114.1207023, 22.53944976, 114.2398935, 22.56001391
3765, 113.9062106, 22.53650882, 113.936611, 22.67894119
7072, 114.0726867, 22.53441951, 114.1151956, 22.53942689
6595, 113.9634112, 22.54448132, 114.3678612, 22.73955335
2529, 114.0651306, 22.55945076, 114.2247268, 22.55089246
12341, 114.2044037, 22.65303021, 114.205819, 22.64808521
9946, 113.8963327, 22.58379126, 0, 0
1802, 113.9185713, 22.50072078, 113.8931107, 22.76762511
15100, 113.8828341, 22.76829712, 113.8746196, 22.77130881
9894, 114.0427627, 22.53393209, 113.9916585, 22.54994516
324, 113.9137794, 22.55581774, 113.9258007, 22.69787298
12371, 114.1363146, 22.61920252, 114.1242908, 22.59420024
5419, 113.9084027, 22.53064115, 113.9082934, 22.5348752
5836, 114.0060361, 22.64477552, 113.896119, 22.72186615
25593, 114.2771994, 22.76753352, 113.9070047, 22.73201308
6557, 113.9144555, 22.49428932, 113.8704324, 22.78480925
15269, 114.2556224, 22.59162635, 114.2567754, 22.59454
6909, 114.0037582, 22.53790479, 113.9792634, 22.53515726
14005, 113.8259751, 22.68298054, 114.1908585, 22.6355659
8322, 114.1287442, 22.55567899, 0, 0
17342, 114.1092472, 22.58454536, 0, 0
9684, 114.1284211, 22.58563509, 113.8875691, 22.76634594
9928, 113.8825324, 22.575215, 0, 0
3735, 114.0523451, 22.63970515, 114.0490229, 22.63510087
11129, 114.0664781, 22.51986198, 0, 0
4826, 113.9727779, 22.56181651, 113.9945339, 22.53990409
9828, 114.0213417, 22.63478661, 113.9870844, 22.5916808
16169, 114.2196488, 22.73043499, 114.1075515, 22.54658266
14942, 114.2590034, 22.71962253, 114.2741171, 22.72922143
6296, 113.8764874, 22.56452482, 113.859515, 22.73057783
12840, 113.8282306, 22.78595423, 113.8440245, 22.77613656
3355, 114.0617118, 22.54164569, 114.0923787, 22.56380177
5772, 114.0327179, 22.56052807, 114.0492451, 22.56662297
5322, 113.9383125, 22.57746684, 113.9015615, 22.71955435
5615, 114.0451706, 22.51174816, 114.0348327, 22.5262719
11264, 113.9108471, 22.54381618, 0, 0
1891, 114.0147607, 22.54623141, 113.9843857, 22.73744168
12297, 114.2378371, 22.71639645, 0, 0
14743, 114.1346242, 22.56420859, 114.1332715, 22.5709549
4823, 113.9237689, 22.50413218, 113.9495485, 22.54063909
828, 113.9371832, 22.50632542, 0, 0
6445, 113.9740354, 22.55746462, 0, 0
1786, 113.9863711, 22.5576736, 113.9045836, 22.80055712
12087, 114.0143073, 22.64591725, 114.0285019, 22.63620018
7623, 114.037073, 22.61509883, 114.2959773, 22.68899235
5394, 114.219348, 22.69336585, 114.1909831, 22.64747785
25610, 114.08516575967163, 22.548782461573214, 114.1308154, 22.58008543
5825, 114.0532998, 22.51270835, 113.8897551, 22.77264868
15501, 114.1125384, 22.59592024, 0, 0
12678, 114.1154065, 22.58507509, 114.1020648, 22.59017166
14937, 114.3355732, 22.71003255, 114.3183366, 22.71959722
12293, 114.0423111, 22.69632602, 114.0468077, 22.69917017
12693, 114.0499952, 22.60340822, 114.0360777, 22.61330429
7818, 113.883369, 22.59400215, 113.8948506, 22.55553054
10302, 113.9299459, 22.74871131, 113.9348751, 22.75531034
8722, 114.0524428, 22.53036901, 114.0268061, 22.53253681
13001, 113.8722775, 22.78509022, 113.8819519, 22.78431814
17192, 114.135555, 22.60315924, 114.1231422, 22.56771889
11269, 114.0173094, 22.62430723, 0, 0
17338, 114.2367467, 22.72324864, 0, 0
5666, 114.1142512, 22.55208526, 114.1639711, 22.5669094
6410, 113.9197434, 22.52402639, 113.9141292, 22.54075615
12621, 113.816067, 22.77399148, 113.8208289, 22.77852113
10131, 114.0725556, 22.53082869, 113.8165886, 22.74648029
5711, 113.9225972, 22.50748663, 0, 0
809, 113.9884952, 22.54482949, 113.9784448, 22.5901607
893, 113.9863711, 22.5576736, 114.053813, 22.57336402
2128, 113.9185713, 22.50072078, 114.3678612, 22.73955335
1825, 114.1719252, 22.56852138, 0, 0
15696, 114.1056468, 22.59296702, 114.1039334, 22.59992917
3294, 114.0459589, 22.56174254, 113.8380979, 22.76558553
3250, 113.9607166, 22.59511919, 113.9647448, 22.58175217
13662, 114.0656992, 22.6152615, 113.8967735, 22.73733075
13687, 114.1178066, 22.60123914, 114.125392, 22.59488349
434, 113.9245668, 22.48259769, 114.3833801, 22.69048805
17580, 114.1998898, 22.724382, 113.8282047, 22.73376795
9168, 114.1148137, 22.54773635, 114.0984549, 22.56231854
8027, 114.1211318, 22.57900281, 0, 0
4310, 114.0636539, 22.57488868, 114.1674935, 22.56881687
3293, 114.0348884, 22.5543998, 114.0373938, 22.57578613
5494, 114.0403132, 22.56725171, 114.0498383, 22.56662785
6783, 114.0301127, 22.52337261, 114.4705804, 22.59544343
11605, 114.0680177, 22.62361374, 0, 0
9440, 114.0358301, 22.70436869, 0, 0
10331, 114.0426604, 22.54373309, 0, 0
1887, 114.0844981, 22.55396949, 114.1697836, 22.60198124
15946, 114.3871403, 22.71081409, 114.3758742, 22.74040997
4919, 114.0130341, 22.62992084, 114.0285019, 22.63620018
8018, 114.0825265, 22.54407702, 0, 0
296, 114.0884103, 22.55690504, 114.1308154, 22.58008543
1617, 114.0039703, 22.63806732, 113.9859353, 22.6847041
17437, 114.2021686, 22.69935561, 113.9034759, 22.75829947
10366, 114.0755021, 22.54166278, 0, 0
16077, 114.324009, 22.67940409, 114.3060871, 22.67677887
4655, 114.0190381, 22.52747006, 114.3064406, 22.77130579
8708, 114.116775, 22.57874888, 0, 0
6246, 114.0597696, 22.52218548, 114.0790509, 22.54727143
8570, 114.1172407, 22.63049964, 0, 0
9619, 114.1080087, 22.68908288, 114.1239461, 22.70131187
5975, 113.912992, 22.5348174, 113.9687383, 22.56227034
14999, 113.8832089, 22.78014068, 113.8830576, 22.78228449
8192, 114.1219544, 22.54206436, 0, 0
16138, 114.1369357, 22.60481852, 114.3477684, 22.70603955
7056, 114.0704913, 22.54506796, 0, 0
15385, 114.3475432, 22.66921114, 114.3469478, 22.68596598
12933, 114.0278292, 22.66347045, 114.025327, 22.64410502
6837, 114.0985441, 22.56529973, 114.1083255, 22.54846201
4472, 113.9348085, 22.54579039, 113.9874438, 22.5398186
14680, 114.1056055, 22.55178546, 114.3004647, 22.59594151
2570, 113.9338951, 22.50164756, 113.8948506, 22.55553054
2837, 113.9254412, 22.49806383, 0, 0
2995, 114.0532998, 22.51270835, 0, 0
926, 113.8826033, 22.55538645, 113.8603881, 22.78971246
2938, 114.081089, 22.54846213, 113.8594129, 22.76057567
8387, 114.1295402, 22.57343432, 0, 0
4217, 114.0320802, 22.60541612, 114.041103, 22.59806904
7262, 113.922354, 22.52687612, 113.9094014, 22.53718549
17638, 114.2839641, 22.75655484, 114.2986969, 22.77008171
15984, 114.2215604, 22.73269285, 114.2338961, 22.72903088
9651, 113.8417555, 22.60541168, 113.8482314, 22.59721111
7379, 113.8511874, 22.57309821, 114.3095222, 22.67753944
2449, 113.9137127, 22.4855817, 113.9302384, 22.49110543
25974, 114.4024605, 22.6380323, 0, 0
14987, 114.1366077, 22.63006688, 114.2169694, 22.61605202
4603, 114.0506499, 22.51219737, 114.0878704, 22.54425988
6733, 114.0960048, 22.62649671, 114.2360842, 22.55783509
10007, 113.8886117, 22.77684509, 0, 0
5, 113.9477232, 22.53044909, 113.9462949, 22.58541408
7918, 114.1049696, 22.5579356, 114.0975068, 22.5648681
7206, 113.9479352, 22.56200681, 114.1942113, 22.64106038
17221, 113.8936399, 22.76805679, 113.8529902, 22.76248764
7391, 113.922354, 22.52687612, 113.9142301, 22.54249797
12980, 113.8600693, 22.61680203, 114.2939222, 22.66603796
3577, 114.1340787, 22.550601, 114.1222502, 22.54124597
2463, 113.9477232, 22.53044909, 114.3642285, 22.68779171
3743, 114.2202649, 22.67212728, 114.2097453, 22.65898703
413, 113.9477232, 22.53044909, 113.9359379, 22.51888696
8265, 114.1148137, 22.54773635, 114.1016038, 22.53736933
515, 114.11744, 22.56020933, 114.1074937, 22.54258289
176, 114.0463786, 22.62462621, 114.0648887, 22.6583551
9569, 114.1198132, 22.5804568, 0, 0
5468, 113.9141317, 22.50931602, 113.8929618, 22.73107022
8657, 114.1312415, 22.58391307, 0, 0
1371, 113.9609462, 22.53262882, 113.947194, 22.54526793
17366, 114.2375488, 22.729688, 114.3287404, 22.78805421
17082, 114.1167281, 22.62348769, 0, 0
7877, 113.8865032, 22.57412312, 0, 0
2183, 114.0331052, 22.56855579, 114.0431905, 22.55531317
4585, 114.1101877, 22.61879456, 113.9352588, 22.75252555
8571, 114.1172407, 22.63049964, 114.3207512, 22.76124526
11472, 114.128937, 22.57881531, 113.8165886, 22.74648029
16043, 114.2651399, 22.71444255, 114.3477684, 22.70603955
16726, 114.1378032, 22.67252639, 113.8700743, 22.55588368
14800, 114.0619709, 22.69241265, 114.0481253, 22.70851515
1700, 114.021228, 22.53092009, 114.0957679, 22.56965336
16335, 114.2771994, 22.76753352, 114.2998692, 22.77240897
9414, 114.331894, 22.68824122, 114.3403352, 22.679758
6702, 114.0408358, 22.55991118, 114.2781637, 22.66588492
13979, 114.3900155, 22.74441126, 0, 0
5600, 114.063936, 22.54700848, 114.0975068, 22.5648681
17432, 114.3246862, 22.68515792, 0, 0
1611, 113.8826033, 22.55538645, 113.9233533, 22.58496019
1798, 113.9245668, 22.48259769, 113.9176323, 22.4970986
2455, 114.0884063, 22.54678497, 114.0083573, 22.75268468
17297, 114.3573882, 22.68876983, 114.3559461, 22.72906025
17287, 114.3337922, 22.6956631, 114.3672503, 22.74564824
2831, 113.9620102, 22.54446133, 114.3678612, 22.73955335
12438, 113.8467509, 22.76617068, 113.9015615, 22.71955435
7557, 113.9049729, 22.51545518, 114.0254399, 22.71858525
5612, 114.041099, 22.60560235, 114.0537597, 22.57958843
9444, 114.062123, 22.5503731, 114.0621482, 22.71015236
11062, 114.1273812, 22.56908371, 0, 0
14292, 114.1234008, 22.62789153, 114.1050592, 22.70077167
17352, 114.2264621, 22.55204742, 0, 0
11599, 114.1327359, 22.57133974, 0, 0
3670, 113.880545, 22.56089154, 113.8893661, 22.5612539
14841, 114.0565727, 22.69299886, 114.0378486, 22.67362562
10784, 114.1312415, 22.58391307, 0, 0
9516, 114.0737102, 22.53895916, 0, 0
9087, 114.219348, 22.69336585, 114.218262, 22.70350194
10619, 114.2325637, 22.56382751, 0, 0
8993, 113.8778201, 22.58583875, 0, 0
14945, 114.0304731, 22.6598973, 114.0621482, 22.71015236
5949, 114.0345766, 22.5654001, 113.8064836, 22.69279451
2478, 114.0462136, 22.52884418, 114.359798, 22.74479107
1945, 113.9338951, 22.50164756, 114.2247268, 22.55089246
11392, 113.8577667, 22.58392266, 0, 0
12630, 114.1163164, 22.55172093, 114.2531808, 22.59234264
5330, 113.9197434, 22.52402639, 113.9275533, 22.63746989
12635, 114.2326016, 22.55749627, 114.2203677, 22.55830628
15931, 114.1366077, 22.63006688, 0, 0
7807, 114.0019357, 22.54763075, 114.0024811, 22.53454229
15666, 114.2658949, 22.72232383, 113.8875691, 22.76634594
3510, 113.8534184, 22.57260798, 113.8564083, 22.58683717
25537, 114.0047737077914, 22.553127978175954, 114.0658046, 22.54474181
8836, 113.8778201, 22.58583875, 114.2939222, 22.66603796
25812, 113.9631976, 22.5273602, 114.0285019, 22.63620018
5486, 114.0813538, 22.53581846, 114.0946258, 22.54159553
12560, 114.2304546, 22.72647858, 0, 0
8945, 113.8886117, 22.77684509, 0, 0
25998, 114.103947, 22.55162521, 0, 0
15854, 114.2316134, 22.71839642, 113.8950865, 22.71774923
752, 113.9359371, 22.4935171, 113.8742261, 22.78479999
10861, 114.0019357, 22.54763075, 0, 0
5465, 114.0267685, 22.56030348, 113.9686372, 22.61408825
13816, 114.1376337, 22.62364727, 113.8716275, 22.75540599
392, 113.8840849, 22.55088219, 113.8603589, 22.808195
6291, 114.0403132, 22.56725171, 114.2563818, 22.58771104
11046, 113.808973, 22.73600021, 113.8003849, 22.74307814
1774, 114.0124577, 22.54778547, 114.0474972, 22.60095131
15590, 114.2084736, 22.70857754, 114.3059153, 22.67750201
4591, 113.9321822, 22.52669891, 113.8870304, 22.73681777
